"S21 Log Mag"
"Frequency (Hz)","dB",
11998158375, 7.616828e+000,
12015033000, 7.371072e+000,
12031907625, 7.190263e+000,
12048782250, 7.278697e+000,
12065656875, 7.485349e+000,
12082531500, 7.466848e+000,
12099406125, 7.164202e+000,
12116280750, 6.893060e+000,
12133155375, 6.734776e+000,
12150030000, 6.634526e+000,
12166904625, 6.405338e+000,
12183779250, 6.117433e+000,
12200653875, 5.894084e+000,
12217528500, 5.699046e+000,
12234403125, 5.225655e+000,
12251277750, 4.461332e+000,
12268152375, 3.626405e+000,
12285027000, 2.938375e+000,
12301901625, 2.390749e+000,
12318776250, 1.823672e+000,
12335650875, 1.264308e+000,
12352525500, 1.018391e+000,
12369400125, 1.017885e+000,
12386274750, 7.601528e-001,
12403149375, -1.529709e-001,
12420024000, -1.511755e+000,
12436898625, -2.822928e+000,
12453773250, -3.795921e+000,
12470647875, -4.437009e+000,
12487522500, -4.806300e+000,
12504397125, -4.853929e+000,
12521271750, -4.720267e+000,
12538146375, -4.625224e+000,
12555021000, -4.896794e+000,
12571895625, -5.635889e+000,
12588770250, -6.739986e+000,
12605644875, -7.944196e+000,
12622519500, -9.245827e+000,
12639394125, -1.052938e+001,
12656268750, -1.159733e+001,
12673143375, -1.204984e+001,
12690018000, -1.185009e+001,
12706892625, -1.137878e+001,
12723767250, -1.094080e+001,
12740641875, -1.099614e+001,
12757516500, -1.166963e+001,
12774391125, -1.292475e+001,
12791265750, -1.438234e+001,
12808140375, -1.573826e+001,
12825015000, -1.675833e+001,
12841889625, -1.738228e+001,
12858764250, -1.775686e+001,
12875638875, -1.809152e+001,
12892513500, -1.840377e+001,
12909388125, -1.862485e+001,
12926262750, -1.897047e+001,
12943137375, -1.952980e+001,
12960012000, -2.011425e+001,
12976886625, -2.072869e+001,
12993761250, -2.128725e+001,
13010635875, -2.178384e+001,
13027510500, -2.207025e+001,
13044385125, -2.234769e+001,
13061259750, -2.217798e+001,
13078134375, -2.216574e+001,
13095009000, -2.264422e+001,
13111883625, -2.349484e+001,
13128758250, -2.454987e+001,
13145632875, -2.575978e+001,
13162507500, -2.648280e+001,
13179382125, -2.742385e+001,
13196256750, -2.828902e+001,
13213131375, -2.823319e+001,
13230006000, -2.811683e+001,
13246880625, -2.791443e+001,
13263755250, -2.809582e+001,
13280629875, -2.891642e+001,
13297504500, -2.961711e+001,
13314379125, -3.038310e+001,
13331253750, -3.093955e+001,
13348128375, -3.214848e+001,
13365003000, -3.219683e+001,
13381877625, -3.216077e+001,
13398752250, -3.218034e+001,
13415626875, -3.243054e+001,
13432501500, -3.305024e+001,
13449376125, -3.235176e+001,
13466250750, -3.288242e+001,
13483125375, -3.317197e+001,
13500000000, -3.381871e+001,
